tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,features
tt4630444,Being Charlie,2015,97,"Drama,Romance",6.2,5537,"Drama,Romance 2015"
tt4630550,The Unknown Girl,2016,113,"Crime,Drama,Mystery",6.5,11029,"Crime,Drama,Mystery 2016"
tt4630562,The Fate of the Furious,2017,136,"Action,Crime,Thriller",6.6,274908,"Action,Crime,Thriller 2017"
tt4631532,Our Lovers,2016,88,"Comedy,Drama,Romance",6.7,5021,"Comedy,Drama,Romance 2016"
tt4633690,Shot Caller,2017,121,"Crime,Drama,Thriller",7.3,113966,"Crime,Drama,Thriller 2017"
tt4633694,Spider-Man: Into the Spider-Verse,2018,117,"Action,Adventure,Animation",8.4,792750,"Action,Adventure,Animation 2018"
tt4635372,Masaan,2015,109,Drama,8.1,35612,Drama 2015
tt4640206,Sachin - A Billion Dreams,2017,138,"Documentary,Sport",8.4,8663,"Documentary,Sport 2017"
tt4642192,The Keeper,2018,120,"Biography,Drama,Romance",7.3,7702,"Biography,Drama,Romance 2018"
tt4644382,Monkey King: Hero Is Back,2015,89,"Action,Adventure,Animation",6.7,5119,"Action,Adventure,Animation 2015"
tt4645330,Denial,2016,109,"Biography,Drama",6.8,25307,"Biography,Drama 2016"
tt4645368,It's Only the End of the World,2016,97,Drama,6.8,26340,Drama 2016
tt4648786,Harriet,2019,125,"Action,Biography,Drama",6.8,36625,"Action,Biography,Drama 2019"
tt4649416,Almost Christmas,2016,111,"Comedy,Drama,Romance",6.2,9318,"Comedy,Drama,Romance 2016"
tt4649466,Kingsman: The Golden Circle,2017,141,"Action,Adventure,Comedy",6.7,402288,"Action,Adventure,Comedy 2017"
tt4651410,Precious Cargo,2016,90,"Action,Comedy,Thriller",4.6,10282,"Action,Comedy,Thriller 2016"
tt4651466,Joe Bell,2020,94,"Biography,Drama",6.3,10538,"Biography,Drama 2020"
tt4651520,Bad Moms,2016,100,Comedy,6.2,141389,Comedy 2016
tt4652532,Enter the Warriors Gate,2016,108,"Action,Adventure,Comedy",5.4,6115,"Action,Adventure,Comedy 2016"
tt4652650,Please Stand By,2017,93,"Comedy,Drama",6.7,17328,"Comedy,Drama 2017"
tt4659056,The Day Will Come,2016,119,Drama,7.9,6634,Drama 2016
tt4660980,The Bad Education Movie,2015,90,Comedy,5.8,7840,Comedy 2015
tt4662420,All Nighter,2017,86,"Comedy,Drama",5.8,8501,"Comedy,Drama 2017"
tt4665630,Swinger,2016,99,"Comedy,Romance",5.4,6570,"Comedy,Romance 2016"
tt4666726,Christine,2016,119,"Biography,Drama",6.9,17946,"Biography,Drama 2016"
tt4667094,Fifty Shades of Black,2016,92,Comedy,3.6,24733,Comedy 2016
tt4667854,Siren,2016,82,"Horror,Mystery,Thriller",5.3,8296,"Horror,Mystery,Thriller 2016"
tt4669186,Kevin Hart: What Now?,2016,96,"Comedy,Documentary",6.0,10298,"Comedy,Documentary 2016"
tt4669252,Georgetown,2019,99,"Biography,Crime,Drama",6.2,6863,"Biography,Crime,Drama 2019"
tt4669264,Beirut,2018,109,"Action,Adventure,Crime",6.5,27046,"Action,Adventure,Crime 2018"
tt4669296,Lords of Chaos,2018,118,"Biography,Drama,Horror",6.6,22512,"Biography,Drama,Horror 2018"
tt4669788,On the Basis of Sex,2018,120,"Biography,Drama,History",7.1,42395,"Biography,Drama,History 2018"
tt4669986,Loving,2016,123,"Biography,Drama,Romance",7.0,38585,"Biography,Drama,Romance 2016"
tt4679210,Premam,2015,156,"Comedy,Drama,Romance",8.3,28424,"Comedy,Drama,Romance 2015"
tt4680182,Colossal,2016,109,"Comedy,Drama,Fantasy",6.2,74748,"Comedy,Drama,Fantasy 2016"
tt4680980,Lavender,2016,92,"Adventure,Drama,Horror",5.4,9439,"Adventure,Drama,Horror 2016"
tt4682266,The New Mutants,2020,94,"Action,Horror,Mystery",5.3,101650,"Action,Horror,Mystery 2020"
tt4682786,Collateral Beauty,2016,97,"Drama,Romance",6.8,109416,"Drama,Romance 2016"
tt4682788,Loving Pablo,2017,123,"Biography,Crime,Drama",6.4,24089,"Biography,Crime,Drama 2017"
tt4682804,Lucy in the Sky,2019,124,"Drama,Romance,Thriller",4.9,9236,"Drama,Romance,Thriller 2019"
tt4683366,Ghayal Once Again,2016,127,"Action,Drama,Thriller",6.2,5590,"Action,Drama,Thriller 2016"
tt4685762,The Craft: Legacy,2020,97,"Comedy,Drama,Fantasy",4.6,18932,"Comedy,Drama,Fantasy 2020"
tt4685806,The Con is On,2018,95,"Comedy,Crime",3.8,8815,"Comedy,Crime 2018"
tt4686844,The Death of Stalin,2017,107,"Comedy,Drama,History",7.3,126931,"Comedy,Drama,History 2017"
tt4687108,In the Tall Grass,2019,101,"Horror,Mystery,Sci-Fi",5.5,73787,"Horror,Mystery,Sci-Fi 2019"
tt4687276,Range 15,2016,89,"Action,Comedy,Horror",4.0,5340,"Action,Comedy,Horror 2016"
tt4687358,Beyond the Gates,2016,84,"Adventure,Horror",5.1,6599,"Adventure,Horror 2016"
tt4687848,Railroad Tigers,2016,124,"Action,Adventure,Comedy",5.8,5340,"Action,Adventure,Comedy 2016"
tt4693358,OtherLife,2017,96,"Crime,Drama,Mystery",6.2,17914,"Crime,Drama,Mystery 2017"
tt4693464,Sicilian Vampire,2015,124,"Crime,Drama,Horror",4.6,6064,"Crime,Drama,Horror 2015"
tt4694544,Once Upon a Time in Venice,2017,94,"Adventure,Comedy,Crime",5.3,22080,"Adventure,Comedy,Crime 2017"
tt4695012,It Comes at Night,2017,91,"Drama,Horror,Mystery",6.1,111161,"Drama,Horror,Mystery 2017"
tt4695548,Bad Cat,2016,86,"Action,Adventure,Animation",7.0,9496,"Action,Adventure,Animation 2016"
tt4698584,Neruda,2016,107,"Biography,Crime,Drama",6.8,11499,"Biography,Crime,Drama 2016"
tt4698684,Hunt for the Wilderpeople,2016,101,"Adventure,Comedy,Drama",7.8,153433,"Adventure,Comedy,Drama 2016"
tt4699388,Up for Love,2016,98,"Comedy,Romance",6.3,9989,"Comedy,Romance 2016"
tt4701182,Bumblebee,2018,114,"Action,Adventure,Animation",6.7,208901,"Action,Adventure,Animation 2018"
tt4701660,The Mermaid,2016,94,"Comedy,Drama,Fantasy",6.2,10977,"Comedy,Drama,Fantasy 2016"
tt4701724,Early Man,2018,89,"Adventure,Animation,Comedy",6.1,25390,"Adventure,Animation,Comedy 2018"
tt4703048,6 Days,2017,94,"Action,Drama,History",6.2,26986,"Action,Drama,History 2017"
tt4706888,Laid in America,2016,85,Comedy,4.3,7357,Comedy 2016
tt4712810,Now You See Me: Now You Don't,2025,113,"Crime,Thriller",5.9,68371,"Crime,Thriller 2025"
tt4714568,The Young Offenders,2016,83,"Adventure,Comedy,Crime",7.1,13893,"Adventure,Comedy,Crime 2016"
tt4714782,Personal Shopper,2016,105,"Drama,Mystery,Thriller",6.1,45871,"Drama,Mystery,Thriller 2016"
tt4717402,MFKZ,2017,94,"Action,Animation,Comedy",6.7,5776,"Action,Animation,Comedy 2017"
tt4720702,Bushwick,2017,94,"Action,Thriller",5.2,14881,"Action,Thriller 2017"
tt4721124,The Exception,2016,107,"Drama,History,Romance",6.8,17037,"Drama,History,Romance 2016"
tt4726636,Slack Bay,2016,122,"Comedy,Fantasy",6.0,5125,"Comedy,Fantasy 2016"
tt4727512,Srimanthudu,2015,158,"Action,Drama",7.5,14387,"Action,Drama 2015"
tt4728338,Ali Baba and the Seven Dwarfs,2015,114,"Adventure,Comedy",5.6,22237,"Adventure,Comedy 2015"
tt4728386,Killing Ground,2016,88,"Horror,Thriller",5.8,10991,"Horror,Thriller 2016"
tt4729430,Klaus,2019,96,"Adventure,Animation,Comedy",8.2,237825,"Adventure,Animation,Comedy 2019"
tt4730986,Divines,2016,105,"Crime,Drama",7.3,11046,"Crime,Drama 2016"
tt4731008,The Wild Life,2016,91,"Adventure,Animation,Comedy",5.4,7092,"Adventure,Animation,Comedy 2016"
tt4731136,A Cure for Wellness,2016,146,"Drama,Fantasy,Horror",6.4,124888,"Drama,Fantasy,Horror 2016"
tt4731148,Attraction,2017,132,"Action,Drama,Romance",5.6,15509,"Action,Drama,Romance 2017"
tt4733624,Fatherhood,2021,109,"Comedy,Drama",6.6,46818,"Comedy,Drama 2021"
tt4733640,The Limehouse Golem,2016,109,"Crime,Mystery,Thriller",6.3,25045,"Crime,Mystery,Thriller 2016"
tt4736550,The Great Hack,2019,114,"Biography,Documentary,History",7.0,25833,"Biography,Documentary,History 2019"
tt4738360,The Last King,2016,99,"Action,Drama,History",6.1,8210,"Action,Drama,History 2016"
tt4741714,Five,2016,102,"Comedy,Crime,Drama",6.3,5219,"Comedy,Crime,Drama 2016"
tt4743226,Air Strike,2018,96,"Action,Adventure,Drama",3.2,5017,"Action,Adventure,Drama 2018"
tt4744086,Ki & Ka,2016,126,"Comedy,Romance",5.7,6722,"Comedy,Romance 2016"
tt4758646,War Machine,2017,122,"Comedy,Drama,War",6.0,53204,"Comedy,Drama,War 2017"
tt4761112,The Mauritanian,2021,129,"Biography,Drama,Thriller",7.5,72100,"Biography,Drama,Thriller 2021"
tt4761916,Unfriended: Dark Web,2018,92,"Horror,Mystery,Thriller",6.1,43101,"Horror,Mystery,Thriller 2018"
tt4765240,Astral,2018,83,"Drama,Horror,Sci-Fi",4.6,5001,"Drama,Horror,Sci-Fi 2018"
tt4765284,Pitch Perfect 3,2017,93,"Comedy,Music",5.8,78904,"Comedy,Music 2017"
tt4766630,The Awakening of Motti Wolkenbruch,2018,94,"Comedy,Drama",6.6,5272,"Comedy,Drama 2018"
tt4768764,Veteran,2015,123,"Action,Comedy,Crime",7.0,9279,"Action,Comedy,Crime 2015"
tt4768776,"Right Now, Wrong Then",2015,121,"Drama,Romance",7.1,5517,"Drama,Romance 2015"
tt4769824,In This Corner of the World,2016,129,"Animation,Drama,History",7.8,13942,"Animation,Drama,History 2016"
tt4769836,The Do-Over,2016,108,"Action,Adventure,Comedy",5.7,57257,"Action,Adventure,Comedy 2016"
tt4771896,The Fury of a Patient Man,2016,92,"Crime,Drama,Thriller",6.7,13106,"Crime,Drama,Thriller 2016"
tt4771932,The Happiest Day in the Life of Olli Maki,2016,92,"Biography,Drama,Romance",7.2,5284,"Biography,Drama,Romance 2016"
tt4772188,Flow,2024,85,"Adventure,Animation,Family",7.8,141515,"Adventure,Animation,Family 2024"
tt4776998,The Promise,2016,133,"Action,Adventure,Drama",6.1,180413,"Action,Adventure,Drama 2016"
tt4777008,Maleficent: Mistress of Evil,2019,119,"Adventure,Drama,Family",6.6,132562,"Adventure,Drama,Family 2019"
tt4778988,LBJ,2016,98,"Biography,Drama,History",6.5,9126,"Biography,Drama,History 2016"
tt4779682,The Meg,2018,113,"Action,Adventure,Animation",5.7,228717,"Action,Adventure,Animation 2018"
tt4781612,Imperium,2016,109,"Crime,Drama,Mystery",6.5,53818,"Crime,Drama,Mystery 2016"
tt4786132,Lady-Like,2017,82,"Comedy,Romance",4.8,8615,"Comedy,Romance 2017"
tt4786282,Lights Out,2016,81,"Horror,Mystery",6.3,152602,"Horror,Mystery 2016"
tt4788722,My Brother,2016,120,"Comedy,Romance",5.8,5455,"Comedy,Romance 2016"
tt4795124,How to Be a Latin Lover,2017,115,"Comedy,Drama",6.0,19084,"Comedy,Drama 2017"
tt4795546,Nocturama,2016,130,"Drama,Thriller",6.4,5656,"Drama,Thriller 2016"
tt4796122,Satanic,2016,85,Horror,3.7,7381,Horror 2016
tt4799050,Rough Night,2017,101,Comedy,5.3,58984,Comedy 2017
tt4799064,Mindhorn,2016,89,"Action,Adventure,Comedy",6.3,14482,"Action,Adventure,Comedy 2016"
tt4799066,Midnight Sun,2018,91,"Drama,Romance",6.6,39900,"Drama,Romance 2018"
tt4805316,A Dark Song,2016,100,Drama,6.2,25697,Drama 2016
tt4806232,Indru Netru Naalai,2015,146,"Comedy,Sci-Fi,Thriller",8.0,5567,"Comedy,Sci-Fi,Thriller 2015"
tt4807408,The Best of Enemies,2019,133,"Biography,Drama,History",7.3,21984,"Biography,Drama,History 2019"
tt4807830,Lipstick Under My Burkha,2016,117,"Comedy,Drama",6.8,7868,"Comedy,Drama 2016"
tt4809458,The Dirty Dutch,2016,77,Comedy,5.0,6187,Comedy 2016
tt4814290,Te3n,2016,136,"Crime,Drama,Mystery",7.2,15127,"Crime,Drama,Mystery 2016"
tt4814760,Here Alone,2016,98,"Drama,Horror,Sci-Fi",5.6,8516,"Drama,Horror,Sci-Fi 2016"
tt4815122,Time Trap,2017,87,"Action,Adventure,Mystery",6.2,50059,"Action,Adventure,Mystery 2017"
tt4823434,Tigers Are Not Afraid,2017,83,"Fantasy,Horror,Mystery",6.9,10501,"Fantasy,Horror,Mystery 2017"
tt4823776,The SpongeBob Movie: Sponge on the Run,2020,91,"Adventure,Animation,Comedy",5.9,25746,"Adventure,Animation,Comedy 2020"
tt4824302,Mother's Day,2016,118,"Comedy,Drama,Romance",5.7,42909,"Comedy,Drama,Romance 2016"
tt4824308,God's Not Dead 2,2016,120,Drama,4.4,14227,Drama 2016
tt4827558,High Life,2018,113,"Drama,Sci-Fi,Thriller",5.7,45446,"Drama,Sci-Fi,Thriller 2018"
tt4827986,The Sense of an Ending,2017,108,"Drama,Mystery",6.4,8254,"Drama,Mystery 2017"
tt4830786,The Cakemaker,2017,113,"Drama,Romance",7.3,5492,"Drama,Romance 2017"
tt4832640,Sultan,2016,170,"Action,Drama,Romance",7.1,59322,"Action,Drama,Romance 2016"
tt4833824,Uppi 2,2015,135,"Action,Mystery,Thriller",7.8,8595,"Action,Mystery,Thriller 2015"
tt4840206,Sons of Rizk,2015,103,"Action,Comedy,Crime",7.4,5554,"Action,Comedy,Crime 2015"
tt4842646,The Most Hated Woman in America,2017,91,"Biography,Drama,History",6.1,7902,"Biography,Drama,History 2017"
tt4844140,True History of the Kelly Gang,2019,124,"Action,Biography,Crime",6.0,14582,"Action,Biography,Crime 2019"
tt4844148,Mia and the White Lion,2018,98,"Adventure,Drama,Family",6.5,7114,"Adventure,Drama,Family 2018"
tt4844150,A Babysitter's Guide to Monster Hunting,2020,98,"Comedy,Family,Fantasy",5.4,5442,"Comedy,Family,Fantasy 2020"
tt4846232,Good Time,2017,102,"Crime,Drama,Thriller",7.3,156696,"Crime,Drama,Thriller 2017"
tt4846318,Into the Inferno,2016,104,Documentary,7.2,10862,Documentary 2016
tt4846340,Hidden Figures,2016,127,"Biography,Drama,History",7.8,290127,"Biography,Drama,History 2016"
tt4849438,Baahubali 2: The Conclusion,2017,167,"Action,Drama",8.2,134486,"Action,Drama 2017"
tt4851630,Maheshinte Prathikaaram,2016,120,"Comedy,Drama,Romance",8.3,11876,"Comedy,Drama,Romance 2016"
tt4853102,Batman: The Killing Joke,2016,76,"Action,Animation,Crime",6.4,65798,"Action,Animation,Crime 2016"
tt4855748,XOXO,2016,92,"Drama,Music",5.3,7487,"Drama,Music 2016"
tt4857264,The Invisible Guest,2016,106,"Crime,Drama,Mystery",8.0,213808,"Crime,Drama,Mystery 2016"
tt4858674,Stargirl,2020,107,"Comedy,Drama,Family",6.2,6548,"Comedy,Drama,Family 2020"
tt4859168,Then Came You,2018,97,"Comedy,Drama,Romance",6.9,14894,"Comedy,Drama,Romance 2018"
tt4859246,Maari,2015,138,"Action,Comedy,Drama",6.5,6055,"Action,Comedy,Drama 2015"
tt4864932,Baaghi,2016,133,"Action,Drama,Romance",5.4,11770,"Action,Drama,Romance 2016"
tt4867110,Swiped,2018,93,"Comedy,Romance",2.8,12451,"Comedy,Romance 2018"
tt4872078,The Intervention,2016,90,"Comedy,Drama",6.0,6897,"Comedy,Drama 2016"
tt4873118,The Covenant,2023,123,"Action,Drama,Thriller",7.5,211145,"Action,Drama,Thriller 2023"
tt4874206,The Student,2016,118,Drama,6.9,6441,Drama 2016
tt4876134,The Misfits,2021,94,"Action,Adventure,Comedy",4.5,15463,"Action,Adventure,Comedy 2021"
tt4877122,The Emoji Movie,2017,86,"Adventure,Animation,Comedy",3.5,79987,"Adventure,Animation,Comedy 2017"
tt4878482,Dumplin',2018,110,"Comedy,Drama",6.5,40228,"Comedy,Drama 2018"
tt4881364,Anti Matter,2016,109,"Horror,Mystery,Sci-Fi",5.7,6463,"Horror,Mystery,Sci-Fi 2016"
tt4881806,Jurassic World: Fallen Kingdom,2018,128,"Action,Adventure,Sci-Fi",6.1,382376,"Action,Adventure,Sci-Fi 2018"
tt4882376,First They Killed My Father,2017,136,"Biography,Drama,History",7.2,22230,"Biography,Drama,History 2017"
tt4888834,Ennu Ninte Moideen,2015,166,"Biography,Drama,Romance",8.0,7638,"Biography,Drama,Romance 2015"
tt4896168,Bed Rest,2022,90,"Drama,Horror,Mystery",5.1,5367,"Drama,Horror,Mystery 2022"
tt4897822,Where to Invade Next,2015,120,"Comedy,Documentary",7.5,26516,"Comedy,Documentary 2015"
tt4898730,Temple,2017,78,"Adventure,Drama,Horror",3.7,5331,"Adventure,Drama,Horror 2017"
tt4899370,Megan Leavey,2017,116,"Action,Biography,Drama",7.1,30282,"Action,Biography,Drama 2017"
tt4900148,Elio,2025,98,"Adventure,Animation,Comedy",6.6,45672,"Adventure,Animation,Comedy 2025"
tt4900708,Creepy,2016,130,"Crime,Drama,Horror",6.4,6857,"Crime,Drama,Horror 2016"
tt4900716,Kapoor & Sons,2016,132,"Comedy,Drama,Family",7.7,33887,"Comedy,Drama,Family 2016"
tt4901306,Perfect Strangers,2016,96,"Comedy,Drama,Thriller",7.7,77476,"Comedy,Drama,Thriller 2016"
tt4902716,Rebirth,2016,100,Thriller,5.0,6125,Thriller 2016
tt4906960,Baadshaho,2017,136,"Action,Adventure,Thriller",4.9,5567,"Action,Adventure,Thriller 2017"
tt4906984,Azhar,2016,130,"Biography,Drama,Sport",5.7,6205,"Biography,Drama,Sport 2016"
tt4908644,Winter on Fire: Ukraine's Fight for Freedom,2015,102,"Documentary,History",8.3,21498,"Documentary,History 2015"
tt4909752,Rangoon,2017,170,"Action,Drama,History",5.6,5308,"Action,Drama,History 2017"
tt4911940,Goodbye Berlin,2016,93,"Comedy,Drama",6.9,12030,"Comedy,Drama 2016"
tt4911996,Goldstone,2016,110,"Action,Crime,Mystery",6.6,6740,"Action,Crime,Mystery 2016"
tt4912910,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",7.7,420697,"Action,Adventure,Thriller 2018"
tt4913966,The Curse of La Llorona,2019,93,"Horror,Mystery,Thriller",5.3,66119,"Horror,Mystery,Thriller 2019"
tt4914580,The Age of Shadows,2016,140,"Action,History,Thriller",7.1,12054,"Action,History,Thriller 2016"
tt4916630,Just Mercy,2019,137,"Biography,Crime,Drama",7.6,84949,"Biography,Crime,Drama 2019"
tt4917224,9/11,2017,90,Action,4.5,5061,Action 2017
tt4919268,Bad Boys: Ride or Die,2024,115,"Action,Adventure,Comedy",6.5,114315,"Action,Adventure,Comedy 2024"
tt4919484,Little Men,2016,85,Drama,6.7,8191,Drama 2016
tt4920274,Regular Show: The Movie,2015,70,"Action,Adventure,Animation",7.5,7629,"Action,Adventure,Animation 2015"
tt4921860,MSG 2 the Messenger,2015,134,"Comedy,Drama,Fantasy",7.0,8607,"Comedy,Drama,Fantasy 2015"
tt4922674,Parallel,2018,104,"Drama,Mystery,Sci-Fi",5.9,6167,"Drama,Mystery,Sci-Fi 2018"
tt4922692,"Kiki, Love to Love",2016,102,"Comedy,Romance",6.4,6783,"Comedy,Romance 2016"
tt4924942,The Invisible Guardian,2017,129,"Crime,Mystery,Thriller",6.4,19300,"Crime,Mystery,Thriller 2017"
tt4925292,Lady Bird,2017,94,"Comedy,Drama",7.4,364646,"Comedy,Drama 2017"
tt4928620,Pathemari,2015,118,Drama,8.3,5384,Drama 2015
tt4932154,Center of My World,2016,115,"Drama,Romance",7.1,7911,"Drama,Romance 2016"
tt4934950,Talvar,2015,132,"Crime,Drama,Mystery",8.1,43565,"Crime,Drama,Mystery 2015"
tt4935158,Demon,2015,94,"Drama,Fantasy,Horror",6.1,6522,"Drama,Fantasy,Horror 2015"
tt4935334,Southbound,2015,89,Horror,5.9,23078,Horror 2015
tt4935372,The Devil's Candy,2015,79,"Drama,Horror,Thriller",6.3,23975,"Drama,Horror,Thriller 2015"
tt4935418,Baskin,2015,97,"Horror,Thriller",5.8,14333,"Horror,Thriller 2015"
tt4935462,Amazing Grace,2018,89,"Documentary,Music",7.5,5473,"Documentary,Music 2018"
tt4936176,Mascots,2016,89,Comedy,5.8,8645,Comedy 2016
tt4936450,Graduation,2016,128,"Crime,Drama",7.3,15565,"Crime,Drama 2016"
tt4939066,Battle for Incheon: Operation Chromite,2016,111,"Action,Drama,History",6.2,6770,"Action,Drama,History 2016"
tt4940370,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,108,"Adventure,Comedy,Crime",6.3,7050,"Adventure,Comedy,Crime 2016"
tt4943322,The Ottoman Lieutenant,2017,106,"Drama,History,War",6.4,27202,"Drama,History,War 2017"
tt4944596,May God Save Us,2016,127,"Crime,Drama,Thriller",7.1,13465,"Crime,Drama,Thriller 2016"
tt4951982,The Command,2018,117,"Action,Adventure,Drama",6.6,23751,"Action,Adventure,Drama 2018"
tt4954522,Raw,2016,99,"Drama,Horror",6.9,96724,"Drama,Horror 2016"
tt4955566,Almost Friends,2016,101,"Comedy,Drama",5.8,5860,"Comedy,Drama 2016"
tt4958448,Museo,2018,128,"Crime,Drama",6.9,6527,"Crime,Drama 2018"
tt4960748,Till,2022,130,"Biography,Crime,Drama",7.2,17855,"Biography,Crime,Drama 2022"
tt4961380,House on Willow Street,2016,90,"Action,Crime,Horror",4.6,9346,"Action,Crime,Horror 2016"
tt4964310,Bet on Revenge,2017,121,"Adventure,Drama,History",7.2,6814,"Adventure,Drama,History 2017"
tt4964788,Everybody Knows,2018,133,"Crime,Drama,Mystery",6.9,40366,"Crime,Drama,Mystery 2018"
tt4966532,I Remember You,2017,105,"Drama,Horror,Mystery",6.1,5602,"Drama,Horror,Mystery 2017"
tt4967094,Our Times,2015,134,"Comedy,Romance",7.4,6688,"Comedy,Romance 2015"
tt4969044,Riphagen,2016,131,"Biography,Drama,War",7.1,9424,"Biography,Drama,War 2016"
tt4971344,The Sisters Brothers,2018,122,"Drama,Western",6.9,75518,"Drama,Western 2018"
tt4971408,Await Further Instructions,2018,91,"Horror,Mystery,Sci-Fi",4.9,10328,"Horror,Mystery,Sci-Fi 2018"
tt4972062,Don't Think Twice,2016,92,"Comedy,Drama",6.7,18764,"Comedy,Drama 2016"
tt4972582,Split,2016,117,"Horror,Thriller",7.3,623113,"Horror,Thriller 2016"
tt4974684,Kara Bela,2015,105,"Action,Adventure,Comedy",6.7,10421,"Action,Adventure,Comedy 2015"
tt4975280,Strangled,2016,121,"Crime,Drama,Horror",7.0,6862,"Crime,Drama,Horror 2016"
tt4975722,Moonlight,2016,111,Drama,7.4,352859,Drama 2016
tt4975920,The Kid,2019,100,"Biography,Drama,Western",5.9,10495,"Biography,Drama,Western 2019"
tt4976192,211,2018,86,"Action,Drama,Thriller",4.4,10544,"Action,Drama,Thriller 2018"
tt4977530,Viceroy's House,2017,106,"Biography,Drama,History",6.7,8944,"Biography,Drama,History 2017"
tt4978342,My Oxford Year,2025,112,"Comedy,Drama,Romance",5.9,29778,"Comedy,Drama,Romance 2025"
tt4978420,Borderlands,2024,101,"Action,Adventure,Comedy",4.7,58475,"Action,Adventure,Comedy 2024"
tt4978710,Marjorie Prime,2017,99,"Drama,Romance,Sci-Fi",6.3,7254,"Drama,Romance,Sci-Fi 2017"
tt4981636,Middle School: The Worst Years of My Life,2016,92,"Comedy,Family",6.1,11049,"Comedy,Family 2016"
tt4981966,24,2016,164,"Action,Drama,Sci-Fi",7.9,26752,"Action,Drama,Sci-Fi 2016"
tt4983780,Maanaadu,2021,147,"Action,Adventure,Sci-Fi",8.1,27869,"Action,Adventure,Sci-Fi 2021"
tt4986098,The Titan,2018,97,"Drama,Mystery,Romance",4.8,35270,"Drama,Mystery,Romance 2018"
tt4986134,Rebel in the Rye,2017,106,"Biography,Drama,Romance",6.7,11542,"Biography,Drama,Romance 2017"
tt4987556,Thani Oruvan,2015,160,"Action,Crime,Drama",8.4,24191,"Action,Crime,Drama 2015"
tt4991384,Visaaranai,2015,117,"Crime,Drama,Thriller",8.4,15458,"Crime,Drama,Thriller 2015"
tt4991512,Tramps,2016,82,"Adventure,Romance",6.5,6679,"Adventure,Romance 2016"
tt4992086,Bhale Bhale Magadivoy,2015,137,"Comedy,Romance",7.7,5017,"Comedy,Romance 2015"
tt4995540,Being the Ricardos,2021,131,"Biography,Drama",6.5,47181,"Biography,Drama 2021"
tt4995776,The Red Sea Diving Resort,2019,129,"Drama,History,Thriller",6.6,35204,"Drama,History,Thriller 2019"
tt4995790,The Square,2017,151,"Comedy,Drama",7.1,82931,"Comedy,Drama 2017"
tt4996328,Ordinary Angels,2024,118,"Biography,Drama",7.4,20577,"Biography,Drama 2024"
tt4998632,Ambulance,2022,136,"Action,Adventure,Crime",6.1,113436,"Action,Adventure,Crime 2022"
tt5001718,"Everything, Everything",2017,96,"Drama,Romance",6.3,44650,"Drama,Romance 2017"
tt5001754,Braven,2018,94,"Action,Thriller",5.9,43594,"Action,Thriller 2018"
tt5005684,The New Classmate,2015,100,"Drama,Family",8.2,9813,"Drama,Family 2015"
tt5013056,Dunkirk,2017,106,"Action,Drama,History",7.8,809131,"Action,Drama,History 2017"
tt5013984,Gully,2019,84,"Crime,Drama",2.7,23941,"Crime,Drama 2019"
tt5016946,Handsome Devil,2016,95,"Comedy,Drama,Sport",7.0,18740,"Comedy,Drama,Sport 2016"
tt5017936,Prodigy,2017,80,"Drama,Sci-Fi,Thriller",5.9,7747,"Drama,Sci-Fi,Thriller 2017"
tt5022702,Hush,2016,82,"Horror,Thriller",6.6,170000,"Horror,Thriller 2016"
tt5023260,The Last Word,2017,108,"Comedy,Drama",6.6,10049,"Comedy,Drama 2017"
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115,"Comedy,Crime,Drama",8.1,609053,"Comedy,Crime,Drama 2017"
tt5028340,Mary Poppins Returns,2018,130,"Adventure,Comedy,Family",6.6,101085,"Adventure,Comedy,Family 2018"
tt5029608,Frantz,2016,113,"Drama,History,Romance",7.5,18801,"Drama,History,Romance 2016"
tt5033998,Charlie's Angels,2019,118,"Action,Adventure,Comedy",5.0,85105,"Action,Adventure,Comedy 2019"
tt5034266,Our Souls at Night,2017,103,"Drama,Romance",6.9,16784,"Drama,Romance 2017"
tt5034474,The Assignment,2016,95,"Action,Crime,Thriller",4.7,9940,"Action,Crime,Thriller 2016"
tt5034838,Godzilla vs. Kong,2021,113,"Action,Sci-Fi,Thriller",6.3,267857,"Action,Sci-Fi,Thriller 2021"
tt5037840,Drunk Parents,2019,97,Comedy,4.0,8329,Comedy 2019
tt5039054,Oopiri,2016,158,"Comedy,Drama",8.0,7091,"Comedy,Drama 2016"
tt5039994,Dismissed,2017,87,"Drama,Horror,Thriller",5.7,8229,"Drama,Horror,Thriller 2017"
tt5040012,Nosferatu,2024,132,"Fantasy,Horror,Mystery",7.1,267380,"Fantasy,Horror,Mystery 2024"
tt5052448,Get Out,2017,104,"Horror,Mystery,Thriller",7.8,820717,"Horror,Mystery,Thriller 2017"
tt5052474,Sicario: Day of the Soldado,2018,122,"Action,Crime,Drama",7.1,192148,"Action,Crime,Drama 2018"
tt5057140,Hold the Dark,2018,125,"Action,Crime,Drama",5.6,43276,"Action,Crime,Drama 2018"
tt5059406,I Am the Pretty Thing That Lives in the House,2016,89,"Drama,Horror,Mystery",4.6,18200,"Drama,Horror,Mystery 2016"
tt5060166,Beyond the Woods,2016,84,"Drama,Horror,Mystery",4.3,5351,"Drama,Horror,Mystery 2016"
